category,sub_category,sku,parentSku,bulk,variant_name,displayName,grossWeight,netWeight,itemQty,,mongodb_displayName,isCorrect_displayName,mongodb_parentSku,isCorrect_parentSku,mongodb_variant_name,isCorrect_variant_name,mongodb_grossWeight,isCorrect_grossWeight,mongodb_netWeight,isCorrect_netWeight,mongodb_itemQty,isCorrect_itemQty,mongodb_category,isCorrect_category,mongodb_sub_category,isCorrect_sub_category,mongodb_bulk,isCorrect_bulk,mismatch_fields,,parentSku,mongodb_parentSku,isCorrect_parentSku
Pesticide,Chemical Insecticides,K-7335,K-7335,BK-112,100 gm x 1,Katyayani BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG 100 gm x 1,0.11,0.1,1,,BPH Super+ - Dinotefuran 15.00 %+ Pymetrozine 45.00 % WG,100 gm x 1,false,K-7335,true,100 gm x 1,true,0.11,true,0.1,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-112,true,displayName,K-7335,false,K-7335
Pesticide,Bio Pesticides,K-5172,K-6719,BK-113,50kg x 20,Katyayani Temos - G ( Temephos 1% SG ) 50kg x 20,1100,1000,20,,Katyayani Temos - G | Temephos 1% SG 50kg x 20 ,false,K-6719,true,50kg x 20 ,false,1100,true,1000,true,20,true,Pesticide,true,Bio Pesticides,true,BK-113,true,"displayName,variant_name",,K-6719,K-6719,true
Pesticide,Bio Pesticides,K-6000,K-6000,BK-113,1kg x 1,Katyayani Temos - G ( Temephos 1% SG ) 1kg x 1,1.1,1,1,,Katyayani Temos - G | Temephos 1% SG 1kg x 1,false,K-6000,true,1kg x 1,true,1.1,true,1,true,1,true,Pesticide,true,Bio Pesticides,true,BK-113,true,displayName,,K-6000,K-6000,true
Pesticide,Chemical Insecticides,K-7350,K-7350,BK-114,20 ml x 1,Katyayani KACIN (abamectin 1.9) 20 ml x 1,0.022,0.02,1,,KACIN (abamectin 1.9) 20 ml x 1,false,K-7350,true,20 ml x 1,true,0.022,true,0.02,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-114,true,displayName,,K-7350,K-7350,true
Pesticide,Chemical Insecticides,K-6495,K-6495,BK-115,100 ml  x 1,Katyayani KEECHAK (tolfenpyrad 15 % ec) 100 ml x 1,0.11,0.1,1,,Katyayani KEECHAK (tolfenpyrad 15 % ec) 100 ml  x 1,false,K-6495,true,100 ml  x 1,true,0.11,true,0.1,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-115,true,displayName,,K-6495,K-6495,true
Pesticide,Chemical Insecticides,K-6493,K-6493,BK-637,100 ml  x 1,Katyayani FOXY ( Fipronil 4% + Thiomethoxam 4% SC) 100 ml x 1,0.11,0.1,1,,Katyayani FOXY ( Fipronil 4% + Thiomethoxam 4% SC) 100 ml  x 1,false,K-6493,true,100 ml  x 1,true,0.11,true,0.1,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-637,true,displayName,,K-6493,K-6493,true
Pesticide,Chemical Insecticides,K-7283,K-7283,BK-637,250 ml x 1,Katyayani FOXY ( Fipronil 4% + Thiomethoxam 4% SC) 250 ml x 1,0.275,0.25,1,,FOXY ( Fipronil 4% + Thiomethoxam 4% SC) 250 ml x 1,false,K-7283,true,250 ml x 1,true,0.275,true,0.25,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-637,true,displayName,,K-7283,K-7283,true
Pesticide,Chemical Insecticides,K-7576,K-7576,BK-119,100 ml x 1,Katyayani OZIL (Spiromesifen 22.9% SC) 100 ml x 1,0.11,0.1,1,,OZIL (Spiromesifen 22.9% SC),100 ml x 1,false,K-7576,true,100 ml x 1,true,0.11,true,0.1,true,500,false,Pesticide,true,Chemical Insecticides,true,,false,"displayName,itemQty,bulk",K-7576,false,K-7576
Pesticide,Chemical Insecticides,K-7266,K-7266,BK-119,5 Liter x 1,Katyayani OZIL (Spiromesifen 22.9% SC) 5 Liter x 1,5.5,5,1,,OZIL (Spiromesifen 22.9% SC),5 Liter,5 Liter x 1,false,K-7266,true,5 Liter x 1,true,5.5,true,5,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-119,true,K-7266,5 Liter x 1,false
Pesticide,Chemical Insecticides,K-7534,K-7534,BK-120,50 ml x 1,Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 50 ml x 1,0.055,0.05,1,,Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 50 ml x 1,false,K-7534,true,50 ml x 1,true,0.06,false,0.05,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-120,true,"displayName,grossWeight",,K-7534,K-7534,true
Pesticide,Chemical Insecticides,K-7052,K-7052,BK-120,500 ml x 1,Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 500 ml x 1,0.55,0.5,1,,Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 500 ml x 1,false,K-7052,true,500 ml x 1,true,0.55,true,0.5,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-120,true,displayName,,K-7052,K-7052,true
Pesticide,Chemical Insecticides,K-7442,K-7442,BK-121,1 kg x 1,Katyayani VASISHTA (Thiamethoxam 1% + Chlorantraniliprole 0.5%) 1 kg x 1,1.1,1,1,,VASISHTA (Thiamethoxam 1% + Chlorantraniliprole 0.5%) ,1 kg x 1,false,K-7442,true,1 kg x 1,true,1.1,true,1,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-121,true,displayName,K-7442,false,K-7442
Pesticide,Chemical Insecticides,K-7558,K-7558,BK-121,2 kg x 1,Katyayani VASISHTA (Thiamethoxam 1% + Chlorantraniliprole 0.5%) 2 kg x 1,2.2,2,1,,Vasishta  Thiamethoxam 1% + Chlorantraniliprole 0.5% GR,,2 kg x 1,false,K-7558,true,2 kg x 1,true,0.22,false,0.2,false,250,false,Pesticide,true,Chemical Insecticides,true,BK-121,true,K-7558,2 kg x 1,false
Pesticide,Chemical Insecticides,K-5593,K-5592,BK-121,2.5kg  x 2,Katyayani VASISHTA (Thiamethoxam 1% + Chlorantraniliprole 0.5%) 2.5kg x 2,5.5,5,2,,Katyayani VASISHTA (Thiamethoxam 1% + Chlorantraniliprole 0.5%) 2.5kg  x 2,false,K-5592,true,2.5kg  x 2,true,5.5,true,5,true,2,true,Pesticide,true,Chemical Insecticides,true,BK-121,true,displayName,,K-5592,K-5592,true
Pesticide,Chemical Insecticides,K-7356,K-6278,BK-122,100 gm x 2,Katyayani ASHWAMEDH PLUS (Diafenthiuron 40.1% + Acetamiprid 3.9% WP) 100 gm x 2,0.22,0.2,2,,ASHWAMEDH PLUS (Diafenthiuron 40.1% + Acetamiprid 3.9% WP) 100 gm x 2,false,K-6278,true,100 gm x 2,true,0.22,true,0.2,true,2,true,Pesticide,true,Chemical Insecticides,true,BK-122,true,displayName,,K-6278,K-6278,true
Pesticide,Chemical Insecticides,K-7522,K-7522,BK-895,5 Ltr x 1,Katyayani Quinex (Quinalphos 25 % EC) 5 Ltr x 1,5.5,5,1,,Quinex (Quinalphos 25 % EC),5 Ltr x 1,false,K-7522,true,5 Ltr x 1,true,5.5,true,5,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-895,true,displayName,K-7522,false,K-7522
Pesticide,Chemical Insecticides,K-6042,K-6040,BK-509,17ml x 5,Katyayani OUTBURST - Broflanilide 300 G/L SC 17ml x 5,0.0935,0.085,5,,Katyayani OUTBURST - Broflanilide 300 G/L SC 17ml x 5,true,K-6041,false,17ml x 5,true,0.0935,true,0.085,true,5,true,Pesticide,true,Chemical Insecticides,true,BK-509,true,parentSku,,K-6040,K-6041,false
Pesticide,Chemical Insecticides,K-6043,K-6040,BK-509,17ml x 10,Katyayani OUTBURST - Broflanilide 300 G/L SC 17ml x 10,0.187,0.17,10,,Katyayani OUTBURST - Broflanilide 300 G/L SC 17ml x 10,true,K-6041,false,17ml x 10,true,0.187,true,0.17,true,10,true,Pesticide,true,Chemical Insecticides,true,BK-509,true,parentSku,,K-6040,K-6041,false
Pesticide,Chemical Insecticides,K-6044,K-6040,BK-509,17ml x 20,Katyayani OUTBURST - Broflanilide 300 G/L SC 17ml x 20,0.374,0.34,20,,Katyayani OUTBURST - Broflanilide 300 G/L SC 17ml x 20,true,K-6041,false,17ml x 20,true,0.374,true,0.34,true,20,true,Pesticide,true,Chemical Insecticides,true,BK-509,true,parentSku,,K-6040,K-6041,false
Pesticide,Chemical Insecticides,K-6116,K-6133,BK-566,25Kg  x 40,Katyayani Quino Dust | Quinalphos 1.5% Dp Insecticide Powder 25Kg x 40,1100,1000,40,,Katyayani Quino Dust | Quinalphos 1.5% Dp Insecticide Powder 25Kg  x 40,false,K-6133,true,25Kg  x 40,true,1100,true,1000,true,40,true,Pesticide,true,Chemical Insecticides,true,BK-566,true,displayName,,K-6133,K-6133,true
Pesticide,Chemical Insecticides,K-6117,K-6134,BK-502,25Kg  x 40,Katyayani Malathox 5 | Malathion 5% DP Insecticide Dust Powder 25Kg x 40,1100,1000,40,,Katyayani Malathox 5 | Malathion 5% DP Insecticide Dust Powder 25Kg  x 40,false,K-6134,true,25Kg  x 40,true,1100,true,1000,true,40,true,Pesticide,true,Chemical Insecticides,true,BK-502,true,displayName,,K-6134,K-6134,true
Pesticide,Chemical Insecticides,K-7541,K-7541,BK-502,200 gm x 1,Katyayani Fenva 4 | Fenvalerate 0.4% DP Pesticide 200 gm x 1,0.22,0.2,1,,Katyayani Fenva 4 | Fenvalerate 0.4% DP Pesticide	200 gm	200 gm x 1,false,K-7541,true,200 gm x 1,true,250,false,200,false,1,true,Fungicide,false,Chemical Fungicide,false,BK-502,true,"displayName,grossWeight,netWeight,category,sub_category",,K-7541,K-7541,true
Pesticide,Chemical Insecticides,K-6118,K-6135,BK-567,25Kg  x 40,Katyayani Fenva 4 | Fenvalerate 0.4% DP Pesticide 25Kg x 40,1100,1000,40,,Katyayani Fenva 4 | Fenvalerate 0.4% DP Pesticide 25Kg  x 40,false,K-6135,true,25Kg  x 40,true,1100,true,1000,true,40,true,Pesticide,true,Chemical Insecticides,true,BK-567,true,displayName,,K-6135,K-6135,true
Pesticide,Chemical Insecticides,K-7278,K-7278,BK-567,1kg x 1,Katyayani Fenva 4 | Fenvalerate 0.4% DP Pesticide 1kg x 1,1.1,1,1,,Katyayani Fenva 4 | Fenvalerate 0.4% DP Pesticide 1kg (1kgx1),false,K-7278,true,1kgx1,false,1.1,true,1,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-567,true,"displayName,variant_name",,K-7278,K-7278,true
Pesticide,Chemical Insecticides,K-6119,K-6136,BK-568,25Kg  x 40,Katyayani Cyper Dust | Cypermethrin 0.25% Insecticide Powder 25Kg x 40,1100,1000,40,,Katyayani Cyper Dust | Cypermethrin 0.25% Insecticide Powder 25Kg  x 40,false,K-6136,true,25Kg  x 40,true,1100,true,1000,true,40,true,Pesticide,true,Chemical Insecticides,true,BK-568,true,displayName,,K-6136,K-6136,true
Pesticide,Chemical Insecticides,K-6120,K-6126,BK-569,25Kg  x 40,Katyayani Chloro Dust ( Chloropyrifos 1.5% insecticide Powder) 25Kg x 40,1100,1000,40,,Katyayani Chloro Dust ( Chloropyrifos 1.5% insecticide Powder) 25Kg  x 40,false,K-6126,true,25Kg  x 40,true,1100,true,1000,true,40,true,Pesticide,true,Chemical Insecticides,true,BK-569,true,displayName,,K-6126,K-6126,true
Pesticide,Chemical Insecticides,K-7381,K-7381,BK-584,250 ml x 1,Katyayani Chloda (Chlorantraniliprole 9.3% + Lambda cyhalothrin 4.6% ZC) 250 ml x 1,0.275,0.25,1,,Chloda (Chlorantraniliprole 9.3% + Lambda cyhalothrin 4.6% ZC),250 ml x 1,false,K-7381,true,250 ml x 1,true,0.275,true,0.25,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-584,true,displayName,K-7381,false,K-7381
Pesticide,Chemical Insecticides,K-7318,K-7318,BK-584,25 ltr x 1,Katyayani Chloda (Chlorantraniliprole 9.3% + Lambda cyhalothrin 4.6% ZC) 25 ltr x 1,27.5,25,1,,Chloda (Chlorantraniliprole 9.3% + Lambda cyhalothrin 4.6% ZC) 25 ltr x 1,false,K-7318,true,25 ltr x 1,true,27.5,true,25,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-584,true,displayName,,K-7318,K-7318,true
Pesticide,Chemical Insecticides,K-7323,K-7323,BK-584,50ltr x 1,Katyayani Chloda (Chlorantraniliprole 9.3% + Lambda cyhalothrin 4.6% ZC) 50ltr x 1,55,50,1,,Chloda (Chlorantraniliprole 9.3% + Lambda cyhalothrin 4.6% ZC) 50ltr x 1,false,K-7323,true,50ltr x 1,true,55,true,50,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-584,true,displayName,,K-7323,K-7323,true
Pesticide,Chemical Insecticides,K-7440,K-7440,BK-586,50ml x 1,Katyayani FANTASY GOLD (fipronil 18.87% sc) 50ml x 1,0.055,0.05,1,,FANTASY GOLD (fipronil 18.87% sc),,50ml x 1,false,K-7440,true,50ml x 1,true,0.055,true,0.05,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-586,true,K-7440,50ml x 1,false
Pesticide,Chemical Insecticides,K-7554,K-7554,BK-586,100 ml x 1,Katyayani FANTASY GOLD (fipronil 18.87% sc) 100 ml x 1,0.11,0.1,1,,FANTASY GOLD (fipronil 18.87% sc),100 ml x 1,false,K-7554,true,100 ml x 1,true,0.02,false,0.01,false,1,true,Fungicide,false,Chemical Fungicide,false,BK-586,true,"displayName,grossWeight,netWeight,category,sub_category",K-7554,false,K-7554
Pesticide,Chemical Insecticides,K-7555,K-7555,BK-586,250 ml x 1,Katyayani FANTASY GOLD (fipronil 18.87% sc) 250 ml x 1,0.275,0.25,1,,FANTASY GOLD (fipronil 18.87% sc),,250 ml x 1,false,K-7555,true,250 ml x 1,true,0.035,false,0.025,false,1,true,Fungicide,false,Chemical Fungicide,false,BK-586,true,K-7555,250 ml x 1,false
Pesticide,Chemical Insecticides,K-7444,K-7444,BK-590,100 gm x 1,Katyayani POWER CLO 50 (Clothianidin 50 % Wg) 100 gm x 1,0.11,0.1,1,,POWER CLO 50 (Clothianidin 50 % Wg),100 gm,(100 gm x 1),false,K-7444,true,100 gm x 1,true,0.11,true,0.1,true,1,true,other Products,false,Other Product,false,BK-590,true,K-7444,(100 gm x 1),false
Pesticide,Chemical Insecticides,K-6322,K-6322,BK-794,1 kg x 1,Katyayani Cyfluthrin 10% WP 1 kg x 1,1.1,1,1,,Katyayani Cyfluthin 10 WP 1 kg x 1,false,K-6322,true,1 kg x 1,true,1.1,true,1,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-620,false,"displayName,bulk",,K-6322,K-6322,true
Pesticide,Chemical Insecticides,K-6535,K-6535,BK-683,1 ltr x 1,Katyayani Ethiocyper 45 (Ethion 40% + Cypermethrin 5%) 1 ltr x 1,1.1,1,1,,Katyayani Ethiocyper 50  (Ethion 40% + Cypermethrin 5%) 1 ltr x 1,false,K-6535,true,1 ltr x 1,true,1.1,true,1,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-683,true,displayName,,K-6535,K-6535,true
Pesticide,Chemical Insecticides,K-6536,K-6535,BK-683,1 ltr x 3,Katyayani Ethiocyper 45 (Ethion 40% + Cypermethrin 5%) 1 ltr x 3,3.3,3,3,,Katyayani Ethiocyper 50  (Ethion 40% + Cypermethrin 5%) 1 ltr x 3,false,K-6535,true,1 ltr x 3,true,3.3,true,3,true,3,true,Pesticide,true,Chemical Insecticides,true,BK-683,true,displayName,,K-6535,K-6535,true
Pesticide,Chemical Insecticides,K-6537,K-6535,BK-683,1 ltr x 5,Katyayani Ethiocyper 45 (Ethion 40% + Cypermethrin 5%) 1 ltr x 5,5.5,5,5,,Katyayani Ethiocyper 50  (Ethion 40% + Cypermethrin 5%) 1 ltr x 5,false,K-6535,true,1 ltr x 5,true,5.5,true,5,true,5,true,Pesticide,true,Chemical Insecticides,true,BK-683,true,displayName,,K-6535,K-6535,true
Pesticide,Chemical Insecticides,K-6538,K-6535,BK-683,1 ltr x 10,Katyayani Ethiocyper 45 (Ethion 40% + Cypermethrin 5%) 1 ltr x 10,11,10,10,,Katyayani Ethiocyper 50  (Ethion 40% + Cypermethrin 5%) 1 ltr x 10,false,K-6535,true,1 ltr x 10,true,11,true,10,true,10,true,Pesticide,true,Chemical Insecticides,true,BK-683,true,displayName,,K-6535,K-6535,true
Pesticide,Chemical Insecticides,K-6539,K-6535,BK-683,1 ltr x 20,Katyayani Ethiocyper 45 (Ethion 40% + Cypermethrin 5%) 1 ltr x 20,22,20,20,,Katyayani Ethiocyper 50  (Ethion 40% + Cypermethrin 5%) 1 ltr x 20,false,K-6535,true,1 ltr x 20,true,22,true,20,true,20,true,Pesticide,true,Chemical Insecticides,true,BK-683,true,displayName,,K-6535,K-6535,true
Pesticide,Chemical Insecticides,K-7511,K-6535,BK-683,1 ltr x 50,Katyayani Ethiocyper 45 (Ethion 40% + Cypermethrin 5%) 1 ltr x 50,55,50,50,,Ethiocyper 45  (Ethion 40% + Cypermethrin 5%) 1 ltr x 50,false,K-6535,true,1 ltr x 50,true,55,true,50,true,50,true,Pesticide,true,Chemical Insecticides,true,BK-683,true,displayName,,K-6535,K-6535,true
Pesticide,Chemical Insecticides,K-7512,K-6535,BK-683,1 ltr x 100,Katyayani Ethiocyper 45 (Ethion 40% + Cypermethrin 5%) 1 ltr x 100,110,100,100,,Ethiocyper 45  (Ethion 40% + Cypermethrin 5%) 1 ltr x 100,false,K-6535,true,1 ltr x 100,true,110,true,100,true,100,true,Pesticide,true,Chemical Insecticides,true,BK-683,true,displayName,,K-6535,K-6535,true
Pesticide,Chemical Insecticides,K-7513,K-6535,BK-683,1 ltr x 150,Katyayani Ethiocyper 45 (Ethion 40% + Cypermethrin 5%) 1 ltr x 150,165,150,150,,Ethiocyper 45  (Ethion 40% + Cypermethrin 5%) 1 ltr x 150,false,K-6535,true,1 ltr x 150,true,165,true,150,true,150,true,Pesticide,true,Chemical Insecticides,true,BK-683,true,displayName,,K-6535,K-6535,true
Pesticide,Chemical Insecticides,K-7410,K-7410,BK-775,5 ltr x 1,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 5 ltr x 1,5.5,5,1,,Beta-Cyfluthrin 8.49% + Imidacloprid 19.81% w/w OD 5 Ltr  x 1,false,K-7410,true,5 Ltr  x 1,false,5.5,true,5,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-775,true,"displayName,variant_name",,K-7410,K-7410,true
Pesticide,Chemical Insecticides,K-7520,K-7520,BK-786,250 ml x 1,Katyayani Monocrotophos 36% SL 250 ml x 1,0.275,0.25,1,,Monocrotophos 36% SL,250 ml,250 ml x 1,false,K-7520,true,250 ml x 1,true,0.275,true,0.25,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-786,true,K-7520,250 ml x 1,false
Pesticide,Chemical Insecticides,K-7521,K-7521,BK-786,500 ml x 1,Katyayani Monocrotophos 36% SL 500 ml x 1,0.55,0.5,1,,Monocrotophos 36% SL,500 ml,500 ml x 1,false,K-7521,true,500 ml x 1,true,0.55,true,0.5,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-786,true,K-7521,500 ml x 1,false
Pesticide,Chemical Insecticides,K-6947,K-6947,BK-590,6 gm x 1,Katyayani Clothianidin 50% WG 6 gm x 1,0.0066,0.006,1,,Katyayani Clothianidin 50% WG 6 gm x 1,true,K-6947,true,6 gm x 1,true,0.0066,true,0.006,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-793,false,bulk,,K-6947,K-6947,true
Pesticide,Chemical Insecticides,K-6948,K-6947,BK-590,6 gm x 3,Katyayani Clothianidin 50% WG 6 gm x 3,0.0198,0.018,3,,Katyayani Clothianidin 50% WG 6 gm x 3,true,K-6947,true,6 gm x 3,true,0.0198,true,0.018,true,3,true,Pesticide,true,Chemical Insecticides,true,BK-793,false,bulk,,K-6947,K-6947,true
Pesticide,Chemical Insecticides,K-6949,K-6947,BK-590,6 gm x 5,Katyayani Clothianidin 50% WG 6 gm x 5,0.033,0.03,5,,Katyayani Clothianidin 50% WG 6 gm x 5,true,K-6947,true,6 gm x 5,true,0.033,true,0.03,true,5,true,Pesticide,true,Chemical Insecticides,true,BK-793,false,bulk,,K-6947,K-6947,true
Pesticide,Chemical Insecticides,K-6950,K-6947,BK-590,6 gm x 10,Katyayani Clothianidin 50% WG 6 gm x 10,0.066,0.06,10,,Katyayani Clothianidin 50% WG 6 gm x 10,true,K-6947,true,6 gm x 10,true,0.066,true,0.06,true,10,true,Pesticide,true,Chemical Insecticides,true,BK-793,false,bulk,,K-6947,K-6947,true
Pesticide,Chemical Insecticides,K-7015,K-6947,BK-590,6 gm x 100,Katyayani Clothianidin 50% WG 6 gm x 100,0.66,0.6,100,,Katyayani Clothianidin 50% WG 6 gm x 100,true,K-6947,true,6 gm x 100,true,0.66,true,0.6,true,100,true,Pesticide,true,Chemical Insecticides,true,BK-793,false,bulk,,K-6947,K-6947,true
Pesticide,Chemical Insecticides,K-7016,K-6947,BK-590,6 gm x 200,Katyayani Clothianidin 50% WG 6 gm x 200,1.32,1.2,200,,Katyayani Clothianidin 50% WG 6 gm x 200,true,K-6947,true,6 gm x 200,true,1.32,true,1.2,true,200,true,Pesticide,true,Chemical Insecticides,true,BK-793,false,bulk,,K-6947,K-6947,true
Pesticide,Chemical Insecticides,K-6957,K-6957,BK-514,1 ltr x 1,Katyayani Cyphenothrin 5% EC 1 ltr x 1,1.1,1,1,,Katyayani Cyphenothrin 5% EC 1 ltr x 1,true,K-6957,true,1 ltr x 1,true,1.1,true,1,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-795,false,bulk,,K-6957,K-6957,true
Pesticide,Chemical Insecticides,K-6958,K-6957,BK-514,1 ltr x 3,Katyayani Cyphenothrin 5% EC 1 ltr x 3,3.3,3,3,,Katyayani Cyphenothrin 5% EC 1 ltr x 3,true,K-6957,true,1 ltr x 3,true,3.3,true,3,true,3,true,Pesticide,true,Chemical Insecticides,true,BK-795,false,bulk,,K-6957,K-6957,true
Pesticide,Chemical Insecticides,K-6959,K-6957,BK-514,1 ltr x 5,Katyayani Cyphenothrin 5% EC 1 ltr x 5,5.5,5,5,,Katyayani Cyphenothrin 5% EC 1 ltr x 5,true,K-6957,true,1 ltr x 5,true,5.5,true,5,true,5,true,Pesticide,true,Chemical Insecticides,true,BK-795,false,bulk,,K-6957,K-6957,true
Pesticide,Chemical Insecticides,K-6960,K-6957,BK-514,1 ltr x 10,Katyayani Cyphenothrin 5% EC 1 ltr x 10,11,10,10,,Katyayani Cyphenothrin 5% EC 1 ltr x 10,true,K-6957,true,1 ltr x 10,true,11,true,10,true,10,true,Pesticide,true,Chemical Insecticides,true,BK-795,false,bulk,,K-6957,K-6957,true
Pesticide,Chemical Insecticides,K-6961,K-6957,BK-514,1 ltr x 50,Katyayani Cyphenothrin 5% EC 1 ltr x 50,55,50,50,,Katyayani Cyphenothrin 5% EC 1 ltr x 50,true,K-6957,true,1 ltr x 50,true,55,true,50,true,50,true,Pesticide,true,Chemical Insecticides,true,BK-795,false,bulk,,K-6957,K-6957,true
Pesticide,Chemical Insecticides,K-6962,K-6957,BK-514,1 ltr x 100,Katyayani Cyphenothrin 5% EC 1 ltr x 100,110,100,100,,Katyayani Cyphenothrin 5% EC 1 ltr x 100,true,K-6957,true,1 ltr x 100,true,110,true,100,true,100,true,Pesticide,true,Chemical Insecticides,true,BK-795,false,bulk,,K-6957,K-6957,true
Pesticide,Chemical Insecticides,K-7076,K-7076,BK-923,50 ml x1,Katyayani Temephos Technical 50 ml x1,0.055,0.05,1,,Temephos Technical 50 ml x1,false,K-7076,true,50 ml x1,true,0.055,true,0.05,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-923,true,displayName,,K-7076,K-7076,true
Pesticide,Chemical Insecticides,K-7077,K-7077,BK-924,50 ml x1,Katyayani Deltamethrin Technical 50 ml x1,0.055,0.05,1,,Deltamethrin Technical 50 ml x1,false,K-7077,true,50 ml x1,true,0.055,true,0.05,true,1,true,Pesticide,true,Chemical Insecticides,true,BK-924,true,displayName,,K-7077,K-7077,true
Pesticide,chemical Insecticides,K-7418,K-7418,BK-1054,250ml x 1,Katyayani Stopamite (Propargite 42% + Hexythiazox 2% EC) 250ml x 1,0.275,0.25,1,,Stopamite (Propargite 42% + Hexythiazox 2% EC) 250ml x 1,false,K-7418,true,250ml x 1,true,0.275,true,0.25,true,1,true,Pesticide,true,Chemical Insecticides,false,BK-1054,true,"displayName,sub_category",,K-7418,K-7418,true
Pesticide,chemical Insecticides,K-7419,K-7418,BK-1054,250ml x 2,Katyayani Stopamite (Propargite 42% + Hexythiazox 2% EC) 250ml x 2,0.55,0.5,2,,Stopamite (Propargite 42% + Hexythiazox 2% EC) 250ml x 2,false,K-7418,true,250ml x 2,true,0.55,true,0.5,true,2,true,Pesticide,true,Chemical Insecticides,false,BK-1054,true,"displayName,sub_category",,K-7418,K-7418,true
Pesticide,chemical Insecticides,K-7420,K-7420,BK-1054,500ml x 1,Katyayani Stopamite (Propargite 42% + Hexythiazox 2% EC) 500ml x 1,0.55,0.5,1,,Stopamite (Propargite 42% + Hexythiazox 2% EC) 500ml x 1,false,K-7420,true,500ml x 1,true,0.55,true,0.5,true,1,true,Pesticide,true,Chemical Insecticides,false,BK-1054,true,"displayName,sub_category",,K-7420,K-7420,true
Pesticide,chemical Insecticides,K-7421,K-7420,BK-1054,500ml x 4,Katyayani Stopamite (Propargite 42% + Hexythiazox 2% EC) 500ml x 4,2.2,2,4,,Stopamite (Propargite 42% + Hexythiazox 2% EC) 500ml x 4,false,K-7420,true,500ml x 4,true,2.2,true,2,true,4,true,Pesticide,true,Chemical Insecticides,false,BK-1054,true,"displayName,sub_category",,K-7420,K-7420,true
Pesticide,chemical Insecticides,K-7422,K-7420,BK-1054,500ml x 20,Katyayani Stopamite (Propargite 42% + Hexythiazox 2% EC) 500ml x 20,11,10,20,,Stopamite (Propargite 42% + Hexythiazox 2% EC) 500ml x 20,false,K-7420,true,500ml x 20,true,11,true,10,true,20,true,Pesticide,true,Chemical Insecticides,false,BK-1054,true,"displayName,sub_category",,K-7420,K-7420,true
Pesticide,chemical Insecticides,K-7423,K-7423,BK-1054,1 ltr x 1,Katyayani Stopamite (Propargite 42% + Hexythiazox 2% EC) 1 ltr x 1,1.1,1,1,,Stopamite (Propargite 42% + Hexythiazox 2% EC) 1 ltr x 1,false,K-7423,true,1 ltr x 1,true,1.1,true,1,true,1,true,Pesticide,true,Chemical Insecticides,false,BK-1054,true,"displayName,sub_category",,K-7423,K-7423,true
Pesticide,chemical Insecticides,K-7424,K-7423,BK-1054,1 ltr x 5,Katyayani Stopamite (Propargite 42% + Hexythiazox 2% EC) 1 ltr x 5,5.5,5,5,,Stopamite (Propargite 42% + Hexythiazox 2% EC) 1 ltr x 5,false,K-7423,true,1 ltr x 5,true,5.5,true,5,true,5,true,Pesticide,true,Chemical Insecticides,false,BK-1054,true,"displayName,sub_category",,K-7423,K-7423,true
Pesticide,chemical Insecticides,K-7425,K-7423,BK-1054,1 ltr x 10,Katyayani Stopamite (Propargite 42% + Hexythiazox 2% EC) 1 ltr x 10,11,10,10,,Stopamite (Propargite 42% + Hexythiazox 2% EC) 1 ltr x 10,false,K-7423,true,1 ltr x 10,true,11,true,10,true,10,true,Pesticide,true,Chemical Insecticides,false,BK-1054,true,"displayName,sub_category",,K-7423,K-7423,true
Pesticide,chemical Insecticides,K-7542,K-7542,BK-1078,1 kg  x 1,Katyayani fipronil 0.6% w/w gr 1 kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,,,sku,,K-7542,,
